user,login_count,night_logins,usb_count,file_activity_count,anomaly_label,risk_score
EMP08550,233,4,16,138,1,9.94
EMP08551,301,0,6,22,1,19.54
EMP08552,154,1,0,130,1,16.73
EMP08553,211,0,12,77,1,14.54
EMP08554,1899,275,6989,14676,-1,52.42
EMP08555,623,11,271,1316,1,48.10
EMP08556,151,4,15,197,1,11.13
EMP08557,277,4,1,76,1,2.27
EMP08558,335,4,8,114,1,20.15
EMP08559,265,4,5,197,1,11.55
EMP08560,174,4,3,164,1,16.40
EMP08561,746,37,533,511,1,38.93
EMP08562,334,2,6,93,1,2.80
EMP08563,54,1,7,42,1,11.34
EMP08564,220,0,17,0,1,2.28
EMP08565,108,4,9,29,1,18.88
EMP08566,346,0,5,115,1,13.24
EMP08567,242,0,2,193,1,19.26
EMP08568,723,54,406,1766,1,33.28
EMP08569,237,1,19,141,1,8.96
EMP08570,174,4,1,164,1,9.90
EMP08571,1011,12,244,667,1,36.85
EMP08572,88,4,1,168,1,20.08
EMP08573,277,1,14,74,1,13.02
EMP08574,516,46,470,1777,1,36.68
EMP08575,165,2,0,77,1,6.27
EMP08576,272,2,4,103,1,1.70
EMP08577,1204,297,4763,11946,-1,93.47
EMP08578,832,48,341,2254,1,38.34
EMP08579,55,0,17,106,1,13.78
EMP08580,158,2,16,21,1,15.37
EMP08581,219,4,3,36,1,6.17
EMP08582,224,4,5,188,1,10.08
EMP08583,869,42,78,636,1,29.06
EMP08584,129,0,18,71,1,4.17
EMP08585,279,0,17,173,1,5.84
EMP08586,1487,199,2818,7254,-1,93.86
EMP08587,293,2,7,62,1,10.34
EMP08588,865,19,275,1219,1,40.24
EMP08589,216,2,14,41,1,21.49
EMP08590,268,1,16,55,1,10.93
EMP08591,123,0,11,109,1,6.73
EMP08592,318,0,19,5,1,19.42
EMP08593,219,2,8,69,1,1.36
EMP08594,68,1,17,144,1,18.32
EMP08595,338,0,4,74,1,17.98
EMP08596,242,4,11,63,1,0.83
EMP08597,181,3,8,88,1,1.11
EMP08598,430,31,123,632,1,34.88
EMP08599,140,3,3,197,1,5.91
EMP08600,198,2,14,52,1,12.98
EMP08601,298,0,4,120,1,5.80
EMP08602,257,2,14,168,1,4.58
EMP08603,346,4,13,85,1,21.00
EMP08604,243,0,5,143,1,12.41
EMP08605,182,2,5,190,1,13.09
EMP08606,76,4,11,111,1,21.50
EMP08607,85,0,10,134,1,22.66
EMP08608,282,0,2,17,1,5.85
EMP08609,284,1,11,51,1,22.98
EMP08610,839,24,112,1673,1,29.01
EMP08611,328,1,3,189,1,6.66
EMP08612,949,31,356,1881,1,37.43
EMP08613,70,2,7,36,1,11.22
EMP08614,272,2,12,193,1,12.71
EMP08615,180,4,10,159,1,4.95
EMP08616,135,1,16,111,1,22.00
EMP08617,224,4,6,0,1,18.64
EMP08618,332,4,10,72,1,22.04
EMP08619,631,10,380,2101,1,30.23
EMP08620,117,2,18,20,1,8.96
EMP08621,55,2,15,41,1,11.27
EMP08622,267,3,3,42,1,16.81
EMP08623,177,1,15,7,1,4.29
EMP08624,220,4,15,161,1,1.31
EMP08625,336,4,11,117,1,1.90
EMP08626,87,3,7,157,1,18.82
EMP08627,100,1,6,7,1,3.67
EMP08628,150,2,7,169,1,17.68
EMP08629,189,2,0,140,1,21.39
EMP08630,92,0,13,102,1,11.97
EMP08631,51,4,0,52,1,17.15
EMP08632,624,14,502,760,1,31.94
EMP08633,113,2,17,115,1,20.22
EMP08634,258,3,11,69,1,14.83
EMP08635,150,3,10,35,1,14.13
EMP08636,297,4,16,5,1,9.23
EMP08637,272,4,12,35,1,15.61
EMP08638,208,3,13,40,1,11.96
EMP08639,180,3,2,10,1,20.15
EMP08640,168,1,0,178,1,3.95
EMP08641,124,3,13,192,1,22.01
EMP08642,162,2,9,137,1,11.66
EMP08643,150,0,10,40,1,16.15
EMP08644,631,37,393,1785,1,49.27
EMP08645,218,4,14,93,1,1.22
EMP08646,65,0,4,85,1,10.21
EMP08647,1028,38,135,1591,1,30.11
EMP08648,147,1,2,149,1,20.83
EMP08649,317,3,19,31,1,0.61
EMP08650,105,4,3,4,1,15.46
EMP08651,112,1,2,19,1,11.62
EMP08652,295,0,10,154,1,20.75
EMP08653,1165,55,76,686,1,48.57
EMP08654,323,0,11,113,1,23.51
EMP08655,762,28,509,2209,1,42.94
EMP08656,300,2,18,71,1,20.47
EMP08657,173,0,15,98,1,2.67
EMP08658,1014,249,5356,8601,-1,90.17
EMP08659,67,3,10,98,1,6.47
EMP08660,301,2,3,8,1,18.62
EMP08661,70,3,4,151,1,6.96
EMP08662,200,4,6,22,1,3.90
EMP08663,251,2,14,188,1,2.45
EMP08664,259,2,6,115,1,17.36
EMP08665,121,2,15,20,1,21.06
EMP08666,73,1,18,14,1,16.80
EMP08667,60,2,18,196,1,6.19
EMP08668,938,36,175,2398,1,31.65
EMP08669,490,47,137,1404,1,43.54
EMP08670,258,4,0,18,1,16.64
EMP08671,325,0,1,93,1,7.72
EMP08672,68,2,16,26,1,22.21
EMP08673,141,3,5,77,1,11.97
EMP08674,1111,48,487,2052,1,38.58
EMP08675,260,0,12,179,1,11.32
EMP08676,59,1,4,156,1,15.56
EMP08677,151,1,3,175,1,18.95
EMP08678,286,1,16,135,1,21.87
EMP08679,1129,43,93,1719,1,41.91
EMP08680,294,2,6,58,1,22.33
EMP08681,74,0,9,152,1,20.04
EMP08682,229,2,16,116,1,13.80
EMP08683,100,0,10,185,1,17.79
EMP08684,319,0,10,184,1,2.25
EMP08685,119,0,15,149,1,12.93
EMP08686,130,2,6,51,1,4.33
EMP08687,142,1,4,37,1,1.26
EMP08688,205,3,4,69,1,13.14
EMP08689,160,3,10,22,1,15.45
EMP08690,476,48,500,1451,1,49.90
EMP08691,312,1,6,125,1,13.96
EMP08692,301,0,4,124,1,4.03
EMP08693,437,30,331,985,1,44.57
EMP08694,417,43,389,1772,1,34.66
EMP08695,95,2,19,189,1,9.99
EMP08696,878,45,502,1109,1,34.52
EMP08697,344,4,18,62,1,11.43
EMP08698,86,0,16,193,1,22.26
EMP08699,108,1,17,60,1,21.29
EMP08700,335,3,1,21,1,4.02
EMP08701,55,2,14,135,1,12.93
EMP08702,312,0,17,143,1,1.53
EMP08703,232,4,8,3,1,7.68
EMP08704,57,3,13,7,1,6.94
EMP08705,280,3,11,149,1,3.51
EMP08706,141,0,8,116,1,6.72
EMP08707,66,3,2,118,1,1.91
EMP08708,193,0,0,137,1,20.27
EMP08709,230,4,3,51,1,20.11
EMP08710,271,1,7,11,1,3.08
EMP08711,266,0,1,104,1,12.16
EMP08712,59,0,15,22,1,15.69
EMP08713,1065,57,323,1732,1,37.83
EMP08714,345,1,0,162,1,7.95
EMP08715,85,4,0,15,1,8.88
EMP08716,519,54,200,1729,1,33.29
EMP08717,294,3,1,137,1,18.80
EMP08718,113,2,8,192,1,1.32
EMP08719,187,2,11,132,1,9.47
EMP08720,122,3,6,19,1,13.05
EMP08721,124,1,12,96,1,11.53
EMP08722,329,2,2,71,1,1.14
EMP08723,1593,235,2315,8449,-1,77.26
EMP08724,1959,148,2129,5807,-1,89.03
EMP08725,315,4,5,150,1,12.11
EMP08726,117,2,7,167,1,3.65
EMP08727,332,3,2,52,1,11.82
EMP08728,289,0,0,177,1,22.20
EMP08729,68,2,8,104,1,0.37
EMP08730,335,2,18,77,1,23.91
EMP08731,260,2,18,20,1,12.61
EMP08732,669,42,455,2186,1,34.63
EMP08733,292,1,18,70,1,11.28
EMP08734,146,4,17,148,1,16.17
EMP08735,344,0,9,52,1,5.27
EMP08736,434,14,327,2218,1,37.32
EMP08737,838,32,323,1642,1,28.13
EMP08738,349,2,15,49,1,5.32
EMP08739,1186,40,324,1828,1,42.20
EMP08740,246,4,11,116,1,9.86
EMP08741,332,4,13,59,1,17.98
EMP08742,300,3,4,119,1,0.77
EMP08743,1973,241,2202,14417,-1,53.59
EMP08744,989,17,471,1167,1,43.40
EMP08745,67,4,16,6,1,1.20
EMP08746,1413,268,2535,7431,-1,84.71
EMP08747,297,1,19,31,1,23.97
EMP08748,240,4,17,3,1,7.56
EMP08749,125,1,16,6,1,4.75
EMP08750,121,2,7,44,1,20.65
EMP08751,130,2,1,193,1,9.96
EMP08752,282,4,12,154,1,15.25
EMP08753,245,0,18,0,1,4.14
EMP08754,203,1,4,154,1,12.94
EMP08755,293,0,19,101,1,18.60
EMP08756,229,0,13,57,1,14.83
EMP08757,262,0,19,165,1,1.58
EMP08758,285,2,0,190,1,5.99
EMP08759,201,3,9,158,1,15.47
EMP08760,756,11,339,1337,1,29.48
EMP08761,116,0,12,96,1,18.03
EMP08762,293,4,16,76,1,16.71
EMP08763,175,3,12,71,1,17.78
EMP08764,253,0,9,170,1,16.12
EMP08765,140,1,15,100,1,1.26
EMP08766,308,3,13,48,1,12.49
EMP08767,198,4,19,107,1,15.25
EMP08768,606,16,396,2046,1,28.88
EMP08769,1046,168,5255,7684,-1,95.18
EMP08770,277,2,7,84,1,9.18
EMP08771,195,1,4,77,1,6.91
EMP08772,50,2,2,196,1,0.39
EMP08773,336,0,8,107,1,1.86
EMP08774,347,3,1,90,1,7.34
EMP08775,444,34,515,590,1,25.60
EMP08776,262,2,1,65,1,20.22
EMP08777,1008,11,93,1197,1,33.83
EMP08778,930,32,140,2016,1,27.22
EMP08779,270,2,15,108,1,9.48
EMP08780,105,2,10,8,1,18.01
EMP08781,1158,197,3074,5690,-1,72.24
EMP08782,265,0,19,108,1,23.55
EMP08783,172,2,9,56,1,1.61
EMP08784,169,0,12,69,1,0.79
EMP08785,916,16,351,1272,1,41.90
EMP08786,333,0,5,2,1,20.26
EMP08787,873,49,56,1033,1,31.98
EMP08788,203,4,12,42,1,16.89
EMP08789,1068,26,461,1834,1,48.81
EMP08790,123,4,19,104,1,13.45
EMP08791,266,0,16,165,1,7.24
EMP08792,340,3,1,147,1,5.70
EMP08793,112,2,12,69,1,20.86
EMP08794,120,0,1,149,1,10.82
EMP08795,76,1,11,72,1,5.74
EMP08796,340,4,18,123,1,6.69
EMP08797,96,3,6,73,1,21.23
EMP08798,183,2,8,60,1,6.21
EMP08799,89,4,8,169,1,12.65
EMP08800,147,2,5,193,1,3.32
EMP08801,175,3,6,191,1,18.75
EMP08802,316,1,15,99,1,4.65
EMP08803,54,3,1,31,1,14.54
EMP08804,624,39,464,2474,1,26.95
EMP08805,187,3,13,152,1,15.75
EMP08806,255,1,9,162,1,5.84
EMP08807,158,0,18,123,1,1.01
EMP08808,1832,176,2624,8721,-1,65.10
EMP08809,812,15,243,638,1,46.75
EMP08810,203,3,13,188,1,12.59
EMP08811,317,1,8,56,1,13.11
EMP08812,315,4,5,40,1,9.15
EMP08813,217,3,3,78,1,3.43
EMP08814,1130,15,388,656,1,37.29
EMP08815,338,2,10,72,1,5.56
EMP08816,346,0,8,73,1,13.88
EMP08817,144,3,1,8,1,12.99
EMP08818,579,12,391,2107,1,42.68
EMP08819,152,0,9,162,1,22.65
EMP08820,51,1,13,141,1,21.37
EMP08821,165,4,2,102,1,2.30
EMP08822,59,4,11,132,1,18.69
EMP08823,549,39,282,2476,1,41.92
EMP08824,243,3,19,4,1,4.65
EMP08825,172,4,3,10,1,11.45
EMP08826,522,39,428,751,1,38.26
EMP08827,476,56,99,1710,1,37.21
EMP08828,259,1,15,195,1,16.83
EMP08829,791,26,173,1743,1,31.54
EMP08830,319,4,17,72,1,17.29
EMP08831,216,2,11,129,1,7.46
EMP08832,243,4,10,37,1,14.38
EMP08833,146,1,16,25,1,6.22
EMP08834,254,0,13,131,1,6.56
EMP08835,943,24,512,1681,1,36.20
EMP08836,276,0,4,187,1,20.32
EMP08837,1275,246,4249,8832,-1,52.40
EMP08838,329,0,5,164,1,15.29
EMP08839,146,1,5,90,1,22.82
EMP08840,297,1,14,182,1,20.56
EMP08841,762,24,364,1853,1,39.64
EMP08842,822,41,522,1939,1,39.90
EMP08843,729,34,288,1109,1,31.13
EMP08844,343,0,1,31,1,23.13
EMP08845,120,2,16,21,1,23.07
EMP08846,324,1,15,114,1,16.77
EMP08847,237,3,15,98,1,3.19
EMP08848,211,1,9,14,1,23.57
EMP08849,1111,55,491,861,1,30.19
EMP08850,342,1,0,187,1,1.56
EMP08851,282,3,8,84,1,6.47
EMP08852,266,4,15,97,1,6.72
EMP08853,215,4,9,53,1,11.45
EMP08854,260,3,13,23,1,4.60
EMP08855,59,1,18,55,1,5.31
EMP08856,1511,140,4046,6025,-1,65.57
EMP08857,228,3,2,191,1,17.63
EMP08858,300,2,2,21,1,2.69
EMP08859,245,2,9,96,1,3.95
EMP08860,317,4,18,102,1,1.35
EMP08861,153,3,7,57,1,12.15
EMP08862,111,0,19,125,1,12.02
EMP08863,349,1,17,198,1,2.33
EMP08864,335,0,12,145,1,18.03
EMP08865,957,34,200,1182,1,29.30
EMP08866,122,3,0,103,1,17.84
EMP08867,118,4,16,40,1,16.64
EMP08868,103,2,13,32,1,17.44
EMP08869,253,2,15,92,1,12.22
EMP08870,95,2,5,185,1,8.82
EMP08871,165,3,0,108,1,11.34
EMP08872,94,1,7,68,1,1.13
EMP08873,54,0,8,180,1,4.29
EMP08874,234,2,1,179,1,17.29
EMP08875,311,4,5,23,1,22.22
EMP08876,736,49,106,1999,1,33.83
EMP08877,106,0,7,4,1,22.20
EMP08878,227,2,4,85,1,8.04
EMP08879,87,3,8,100,1,12.67
EMP08880,227,1,6,164,1,2.70
EMP08881,332,2,17,83,1,11.61
EMP08882,559,45,490,1193,1,47.94
EMP08883,335,3,15,27,1,10.34
EMP08884,843,41,217,2382,1,44.55
EMP08885,194,1,18,17,1,22.06
EMP08886,168,2,6,113,1,18.85
EMP08887,115,2,3,181,1,1.77
EMP08888,115,2,11,49,1,17.84
EMP08889,647,18,118,2125,1,25.50
EMP08890,197,0,5,18,1,7.49
EMP08891,199,4,19,166,1,1.36
EMP08892,198,3,18,164,1,22.67
EMP08893,139,1,17,16,1,8.05
EMP08894,239,3,10,113,1,3.71
EMP08895,172,3,0,187,1,22.01
EMP08896,919,35,372,899,1,26.87
EMP08897,118,2,16,133,1,13.99
EMP08898,875,28,60,1750,1,36.56
EMP08899,172,2,1,37,1,4.54
EMP08900,432,20,135,1504,1,38.44
EMP08901,973,25,194,864,1,41.98
EMP08902,215,1,8,197,1,7.20
EMP08903,335,1,6,18,1,5.51
EMP08904,111,2,18,133,1,16.48
EMP08905,1595,114,6949,5073,-1,52.63
EMP08906,1953,248,5444,9380,-1,88.74
EMP08907,183,0,1,151,1,15.01
EMP08908,143,1,6,8,1,17.11
EMP08909,149,3,6,30,1,10.51
EMP08910,340,0,9,198,1,0.36
EMP08911,1930,182,5688,13080,-1,57.99
EMP08912,192,4,0,67,1,8.87
EMP08913,56,1,12,172,1,4.25
EMP08914,348,2,10,136,1,19.38
EMP08915,891,34,90,1817,1,46.46
EMP08916,323,3,15,35,1,4.56
EMP08917,1703,297,2792,5449,-1,72.58
EMP08918,67,2,1,89,1,20.05
EMP08919,165,1,10,177,1,13.91
EMP08920,199,3,8,116,1,23.88
EMP08921,535,19,392,636,1,48.79
EMP08922,220,1,15,128,1,22.08
EMP08923,776,18,376,508,1,42.54
EMP08924,1046,257,3753,12434,-1,65.96
EMP08925,981,15,173,1727,1,46.28
EMP08926,78,2,8,122,1,10.42
EMP08927,542,45,110,693,1,35.87
EMP08928,269,2,2,1,1,18.94
EMP08929,107,2,14,48,1,15.42
EMP08930,226,2,15,87,1,0.78
EMP08931,269,3,16,145,1,10.04
EMP08932,1130,55,70,1525,1,34.31
EMP08933,1136,44,151,2362,1,36.61
EMP08934,222,4,5,163,1,21.10
EMP08935,868,24,184,756,1,47.90
EMP08936,252,0,12,147,1,17.95
EMP08937,305,3,10,121,1,18.47
EMP08938,1049,193,2493,9106,-1,52.34
EMP08939,314,0,10,66,1,19.94
EMP08940,256,4,12,173,1,17.30
EMP08941,327,3,15,135,1,4.62
EMP08942,230,3,14,189,1,19.95
EMP08943,115,4,17,78,1,9.73
EMP08944,319,2,19,64,1,9.65
EMP08945,221,4,19,197,1,21.18
EMP08946,421,15,273,2272,1,36.29
EMP08947,233,4,9,109,1,8.10
EMP08948,123,1,3,7,1,2.56
EMP08949,278,2,1,49,1,17.58
EMP08950,1015,59,391,2448,1,27.36
EMP08951,109,1,17,73,1,16.48
EMP08952,139,2,13,24,1,1.94
EMP08953,275,1,4,145,1,14.36
EMP08954,429,23,193,1203,1,43.37
EMP08955,131,4,2,159,1,0.85
EMP08956,186,3,10,4,1,9.97
EMP08957,198,2,6,144,1,11.28
EMP08958,72,2,5,102,1,15.81
EMP08959,1267,169,4652,6290,-1,70.51
EMP08960,239,4,10,149,1,22.03
EMP08961,420,57,306,2297,1,37.65
EMP08962,251,0,3,83,1,3.83
EMP08963,1078,27,172,2334,1,48.02
EMP08964,247,2,12,5,1,16.25
EMP08965,53,0,0,119,1,21.04
EMP08966,245,0,2,0,1,21.72
EMP08967,154,1,11,160,1,12.26
EMP08968,250,3,2,116,1,2.68
EMP08969,418,54,374,635,1,38.94
EMP08970,93,1,2,48,1,4.62
EMP08971,270,0,5,152,1,0.17
EMP08972,984,12,265,825,1,47.68
EMP08973,224,1,0,44,1,14.22
EMP08974,95,1,8,182,1,13.48
EMP08975,197,3,8,41,1,9.80
EMP08976,297,4,17,31,1,21.06
EMP08977,71,1,2,52,1,17.15
EMP08978,1984,241,2327,10708,-1,88.58
EMP08979,95,0,9,132,1,18.66
EMP08980,1093,233,4610,13365,-1,57.79
EMP08981,1170,50,240,2108,1,49.12
EMP08982,172,4,18,195,1,21.75
EMP08983,59,2,18,96,1,2.78
EMP08984,237,2,2,39,1,12.18
EMP08985,170,4,3,90,1,24.00
EMP08986,229,1,11,141,1,23.51
EMP08987,1473,109,5805,14463,-1,86.17
EMP08988,121,3,7,151,1,20.01
EMP08989,94,0,17,65,1,23.64
EMP08990,121,4,12,181,1,18.11
EMP08991,317,0,7,191,1,3.48
EMP08992,279,0,4,146,1,16.02
EMP08993,116,4,5,151,1,23.61
EMP08994,126,1,8,13,1,7.46
EMP08995,177,0,19,125,1,19.90
EMP08996,295,3,3,13,1,9.06
EMP08997,107,0,14,96,1,23.22
EMP08998,821,27,153,1944,1,49.42
EMP08999,90,4,18,5,1,1.23
EMP09000,218,0,15,140,1,17.18
EMP09001,335,3,0,127,1,1.35
EMP09002,274,1,7,192,1,15.27
EMP09003,1029,228,4630,11418,-1,81.36
EMP09004,253,4,8,35,1,18.81
EMP09005,142,2,14,159,1,23.53
EMP09006,165,3,17,10,1,15.13
EMP09007,57,3,13,152,1,3.45
EMP09008,133,0,6,9,1,22.13
EMP09009,263,0,11,67,1,5.19
EMP09010,317,0,19,76,1,15.81
EMP09011,299,0,9,60,1,12.06
EMP09012,1648,280,5830,10730,-1,66.83
EMP09013,112,0,7,135,1,23.21
EMP09014,1163,43,465,1429,1,32.54
EMP09015,137,4,8,130,1,2.85
EMP09016,144,4,19,63,1,1.64
EMP09017,118,3,13,120,1,8.76
EMP09018,151,1,8,97,1,9.87
EMP09019,296,0,10,80,1,6.09
EMP09020,455,59,162,2068,1,48.72
EMP09021,131,0,9,9,1,14.91
EMP09022,295,3,17,122,1,3.07
EMP09023,223,3,14,141,1,9.75
EMP09024,185,2,5,85,1,3.83
EMP09025,329,2,6,96,1,13.03
EMP09026,473,26,527,1960,1,38.23
EMP09027,1707,162,3026,14272,-1,89.69
EMP09028,337,0,12,4,1,17.32
EMP09029,907,39,237,1105,1,45.38
EMP09030,308,2,17,188,1,14.10
EMP09031,323,1,1,136,1,4.56
EMP09032,950,17,455,901,1,49.17
EMP09033,152,2,10,150,1,10.80
EMP09034,1014,57,537,2424,1,48.68
EMP09035,176,1,12,55,1,17.82
EMP09036,57,4,11,151,1,6.54
EMP09037,103,3,5,133,1,21.14
EMP09038,1509,133,5263,7026,-1,83.65
EMP09039,203,4,15,194,1,7.61
EMP09040,127,1,19,121,1,5.14
EMP09041,137,3,6,9,1,6.73
EMP09042,1734,138,6811,12702,-1,93.75
EMP09043,251,2,10,181,1,0.80
EMP09044,478,43,209,1433,1,44.83
EMP09045,277,0,12,19,1,3.32
EMP09046,159,2,2,65,1,11.19
EMP09047,271,1,4,128,1,18.88
EMP09048,265,0,2,178,1,0.42
EMP09049,289,4,12,1,1,17.75
EMP09050,337,1,15,154,1,6.85
EMP09051,157,1,19,25,1,16.30
EMP09052,171,3,10,95,1,18.23
EMP09053,1831,269,2801,6850,-1,94.25
EMP09054,134,2,12,148,1,10.16
EMP09055,132,1,4,69,1,1.30
EMP09056,191,2,1,43,1,22.01
EMP09057,202,2,16,58,1,15.35
EMP09058,302,4,5,66,1,1.24
EMP09059,328,0,8,36,1,11.83
EMP09060,145,3,8,119,1,0.61
EMP09061,1176,14,533,1144,1,33.15
EMP09062,1179,45,256,1055,1,43.98
EMP09063,140,2,5,53,1,20.13
EMP09064,337,2,3,78,1,7.09
EMP09065,241,0,4,198,1,0.89
EMP09066,159,1,18,187,1,1.22
EMP09067,264,0,13,20,1,11.22
EMP09068,142,2,9,44,1,12.69
EMP09069,129,3,15,183,1,4.60
EMP09070,153,3,4,98,1,15.07
EMP09071,270,3,3,43,1,3.84
EMP09072,314,1,6,163,1,15.20
EMP09073,236,3,1,26,1,0.37
EMP09074,966,46,213,1727,1,29.89
EMP09075,179,2,19,142,1,19.74
EMP09076,924,12,266,2043,1,43.83
EMP09077,832,36,454,2086,1,41.90
EMP09078,448,43,236,1606,1,49.25
EMP09079,305,4,10,55,1,1.52
EMP09080,1020,22,369,1538,1,31.79
EMP09081,79,0,11,98,1,21.63
EMP09082,539,50,179,1354,1,29.99
EMP09083,158,3,2,179,1,10.78
EMP09084,313,3,10,5,1,16.85
EMP09085,270,3,13,164,1,1.23
EMP09086,64,4,12,38,1,17.86
EMP09087,190,2,6,146,1,8.06
EMP09088,204,4,1,71,1,8.51
EMP09089,149,3,17,27,1,2.54
EMP09090,128,2,2,179,1,11.04
EMP09091,83,2,5,53,1,1.69
EMP09092,76,4,0,177,1,12.47
EMP09093,249,0,1,198,1,14.10
EMP09094,1592,150,3429,10154,-1,59.24
EMP09095,180,2,4,183,1,16.30
EMP09096,59,4,19,75,1,6.79
EMP09097,220,2,12,94,1,21.17
EMP09098,144,1,17,186,1,8.67
EMP09099,157,2,12,18,1,23.52
EMP09100,326,2,13,46,1,20.14
EMP09101,112,3,14,193,1,17.64
EMP09102,1745,106,3110,5338,-1,96.01
EMP09103,310,1,12,164,1,7.67
EMP09104,147,2,3,137,1,11.05
EMP09105,61,2,14,93,1,23.45
EMP09106,481,18,104,1572,1,32.07
EMP09107,204,3,18,123,1,2.75
EMP09108,63,0,7,177,1,13.70
EMP09109,117,2,8,194,1,7.21
EMP09110,348,2,5,38,1,5.09
EMP09111,311,3,4,76,1,15.15
EMP09112,72,1,14,25,1,21.03
EMP09113,147,3,5,164,1,3.25
EMP09114,177,0,4,6,1,7.43
EMP09115,152,2,15,82,1,0.10
EMP09116,188,3,5,19,1,14.44
EMP09117,179,4,16,26,1,8.59
EMP09118,252,0,9,156,1,8.72
EMP09119,315,3,10,51,1,1.82
EMP09120,286,2,10,156,1,3.38
EMP09121,56,2,19,161,1,1.96
EMP09122,279,1,2,49,1,23.95
EMP09123,287,4,4,149,1,3.39
EMP09124,107,2,3,73,1,0.45
EMP09125,188,2,4,78,1,16.22
EMP09126,621,23,169,2163,1,35.47
EMP09127,764,32,281,2469,1,42.44
EMP09128,332,2,4,135,1,20.96
EMP09129,76,3,7,28,1,6.32
EMP09130,184,1,19,186,1,16.48
EMP09131,251,3,6,92,1,0.68
EMP09132,122,2,4,10,1,15.88
EMP09133,275,1,15,173,1,19.33
EMP09134,274,4,16,75,1,4.68
EMP09135,597,38,113,1337,1,38.17
EMP09136,190,2,18,130,1,3.21
EMP09137,245,1,4,146,1,17.42
EMP09138,217,0,0,89,1,19.19
EMP09139,278,4,14,161,1,9.38
EMP09140,202,0,7,196,1,3.44
EMP09141,255,1,7,54,1,21.83
EMP09142,166,3,18,195,1,7.78
EMP09143,1012,23,496,822,1,41.78
EMP09144,177,2,5,9,1,0.96
EMP09145,172,4,4,86,1,13.83
EMP09146,310,2,5,26,1,10.57
EMP09147,120,1,16,60,1,2.65
EMP09148,154,2,6,71,1,1.87
EMP09149,51,3,10,54,1,7.21
EMP09150,262,0,15,70,1,9.25
EMP09151,288,2,19,180,1,0.47
EMP09152,196,3,14,134,1,1.48
EMP09153,166,0,0,23,1,13.41
EMP09154,1374,127,3238,14102,-1,90.67
EMP09155,109,2,10,185,1,19.64
EMP09156,119,4,4,161,1,11.47
EMP09157,529,59,525,1329,1,47.98
EMP09158,133,4,1,3,1,10.29
EMP09159,272,3,15,99,1,12.27
EMP09160,180,0,8,12,1,1.25
EMP09161,888,13,234,2028,1,43.86
EMP09162,240,0,2,69,1,13.32
EMP09163,810,20,235,2036,1,43.66
EMP09164,310,1,9,179,1,9.66
EMP09165,51,1,16,83,1,16.41
EMP09166,313,3,4,118,1,1.12
EMP09167,170,3,5,32,1,18.09
EMP09168,1100,48,422,1621,1,34.41
EMP09169,132,1,3,187,1,13.65
EMP09170,68,1,4,193,1,6.90
EMP09171,337,0,10,111,1,5.35
EMP09172,247,4,14,49,1,11.15
EMP09173,339,2,1,93,1,8.63
EMP09174,247,3,18,158,1,8.09
EMP09175,281,0,11,80,1,5.20
EMP09176,131,3,11,198,1,19.18
EMP09177,256,4,9,127,1,15.55
EMP09178,170,2,7,144,1,8.84
EMP09179,123,0,12,146,1,17.08
EMP09180,183,2,17,64,1,12.18
EMP09181,240,1,19,79,1,3.93
EMP09182,99,0,7,10,1,21.17
EMP09183,147,3,4,142,1,9.67
EMP09184,262,3,18,74,1,12.55
EMP09185,50,4,5,133,1,0.65
EMP09186,137,4,18,36,1,2.89
EMP09187,298,1,7,54,1,5.11
EMP09188,193,4,13,135,1,14.40
EMP09189,316,2,6,159,1,8.83
EMP09190,125,3,13,192,1,10.83
EMP09191,212,1,4,66,1,8.70
EMP09192,314,4,12,175,1,3.68
EMP09193,71,0,10,80,1,13.13
EMP09194,316,3,18,194,1,5.71
EMP09195,292,1,9,119,1,9.66
EMP09196,138,0,11,37,1,20.30
EMP09197,821,49,50,577,1,48.90
EMP09198,908,51,83,1166,1,49.26
EMP09199,275,3,14,11,1,15.77
EMP09200,320,1,16,114,1,6.03
EMP09201,540,14,171,804,1,41.84
EMP09202,122,3,7,151,1,2.29
EMP09203,1169,185,5676,6494,-1,77.08
EMP09204,286,4,16,95,1,8.89
EMP09205,69,3,11,74,1,4.68
EMP09206,206,3,1,162,1,12.63
EMP09207,223,0,15,156,1,5.80
EMP09208,92,4,16,82,1,13.69
EMP09209,452,57,359,1792,1,47.28
EMP09210,212,1,8,67,1,21.79
EMP09211,1108,176,5421,14721,-1,94.16
EMP09212,102,1,3,122,1,5.39
EMP09213,292,1,18,115,1,15.27
EMP09214,347,0,15,78,1,18.15
EMP09215,103,2,16,119,1,11.80
EMP09216,793,23,433,527,1,26.51
EMP09217,329,2,5,97,1,5.54
EMP09218,185,4,6,134,1,12.38
EMP09219,344,1,18,142,1,23.11
EMP09220,60,1,16,92,1,11.98
EMP09221,346,1,18,144,1,6.47
EMP09222,229,4,18,41,1,1.68
EMP09223,114,4,17,24,1,9.90
EMP09224,287,4,1,64,1,14.38
EMP09225,203,4,2,199,1,7.28
EMP09226,331,0,4,95,1,22.04
EMP09227,159,4,9,95,1,0.07
EMP09228,680,21,82,2325,1,45.59
EMP09229,289,3,4,116,1,20.85
EMP09230,64,3,11,105,1,23.98
EMP09231,585,32,226,536,1,34.53
EMP09232,189,3,9,140,1,15.17
EMP09233,340,4,15,67,1,2.72
EMP09234,121,1,17,146,1,4.74
EMP09235,266,2,16,116,1,18.26
